Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), vc-fps, h-sl-ft
0.2, -0.5434634266980228,  27.20422542087944, 0.5457423609319411,  1.575049968541849,  119.8187973942868,   2.43078309742545, -0.5404697269894491,  27.20422888842281, 0.5428279049817637, 0.5888344922, 101267.7763, 22.5789802017, 1040.96848541,  22.13864023746485, -0.02830939359052202,  4.437358895060951,  22.13864023746485, -0.02830939359052202,  4.437358895060951, -872.6340873135364, -567.4205447695523,  12.61200395854927,  22.32713614532299, 0.0003454236758964717,  3.362935975919433, 983.85800600797, 983.85800600797, -0.1172746880937316,  2.768453610455876, 0.05022620483342005, 11.333896870884, -0.071837132757452, 47.000012798019, 121.9999999997,  -7563154.16071255,  12103164.32631282,   15304774.3223678, -7562968.818726896,   12103280.1428125,   15304774.3223678, 0.00087739556777048, 983.85800600797, 0, 21.821266100755189, 983.85800600796938
0.21, -0.5266740820400485,  28.36142123919821, 0.5687145362283013,  1.645155869451736,  117.0859833319708,  2.342722674906807, -0.5236662721614231,  28.36142468631205, 0.5658146446258537, 0.5901384565, 101379.8745, 22.6039554148, 1040.96866829,   22.1219052793419, -0.03132585615139502,  4.643180580013642,   22.1219052793419, -0.03132585615139502,  4.643180580013642, -872.5950157235376, -567.4824137092668,   12.5465940937202,  22.33742553453216, 0.0001226303641715196,   3.46095664090827, 983.82283206284, 983.82283206284, -0.1223748981450707,  3.046547147581373, 0.05522808896968969, 11.853777088637, -0.079403798525423, 47.000013408997, 121.99999999961, -7563162.887260244,  12103158.65243524,  15304774.44883296, -7562968.719512534,  12103279.98407554,  15304774.44883296, 0.00091917630909289, 983.82283206284, 0, 21.804781942375453, 983.82283206284046
0.22, -0.509290524502835,  29.43561542648964, 0.5907733892366236,  1.708447347584874,  110.6416015308991,  2.252799864864071, -0.5062681053652088,  29.43561882989432, 0.5878887273105319, 0.5913822625, 101486.6883, 22.6277517872, 1040.9688094,  22.10227759017777, -0.03445382928231865,  4.848019100792815,  22.10227759017777, -0.03445382928231865,  4.848019100792815, -872.5578097242749, -567.5412676043777,  12.48360487699447,  22.34695055404919, -0.0001242446573103649,  3.553723661277357, 983.78665780649, 983.78665780649, -0.1272693608668052,  3.335960518900976, 0.06040788013360227, 12.371605101561, -0.087240649769071, 47.000014020214, 121.99999999952, -7563171.613405759,  12103152.97792045,  15304774.57462595, -7562968.619900258,  12103279.82470765,  15304774.57462595, 0.00096095705041529, 983.78665780649, 0, 21.785446833409679, 983.78665780648589
0.23, -0.4913558814482102,  30.39555966322846, 0.6119049775131172,  1.766592248042058,  100.8768092915817,  2.161279771390271, -0.4883184130301647,  30.39556299971554, 0.6090361662729471, 0.5925630772, 101587.9914, 22.6503189086, 1040.96891095,  22.07948660868379, -0.03768556146286578,  5.052899915345938,  22.07948660868379, -0.03768556146286578,  5.052899915345938,  -872.522117076139, -567.5976765321994,  12.42201160930911,  22.35548592866167, -0.0003915810769793554,  3.642690681236522, 983.74953226, 983.74953226, -0.1319500752009868,   3.63570180420142, 0.06575801390383938, 12.890192323391, -0.095328662935151, 47.000014631646, 121.99999999941, -7563180.339169887,  12103147.30280204,  15304774.69977694, -7562968.519910858,  12103279.66474243,  15304774.69977694, 0.0010027377917377, 983.74953226, 0, 21.762994065363227, 983.74953226000071
0.24, -0.4728976936827568,  31.23610221241288, 0.6321006054256699,  1.821008399953594,  89.66176460944283,  2.068469723300174, -0.4698448096049034,  31.23610545889693, 0.6292482043805805, 0.5936781034, 101683.5608, 22.6716070606, 1040.968975,  22.05328170211217, -0.04101315059098142,  5.258597797615982,  22.05328170211217, -0.04101315059098142,  5.258597797615982, -872.4876678205429, -567.6520784332964,  12.36099808449424,  22.36280256116548, -0.0006756516028044272,  3.729185951672851, 983.71149126813, 983.71149126813, -0.1364095128081126,  3.944472254715895, 0.07127193199593632, 13.411714346155, -0.10364866102313, 47.000015243265, 121.99999999928, -7563189.064569521,  12103141.62710732,  15304774.82430503,  -7562968.41956123,  12103279.50420717,  15304774.82430503, 0.0010445185330601, 983.71149126813, 0, 21.73717657559942, 983.71149126812816
0.25, -0.4539427742706376,  31.92588250012098, 0.6513502666197811,  1.872559900033446,  75.87259758671144,  1.974664141584898, -0.4508741767272303,  31.92588563367861, 0.6485147767587681, 0.5947247367, 101773.1897, 22.6915701692, 1040.96900413,  22.02347880508541, -0.04442852967454684,  5.465506762386587,  22.02347880508541, -0.04442852967454684,  5.465506762386587, -872.4541788582471, -567.7049329947408,  12.29969095279245,  22.36872325105516, -0.000973302240145104,  3.814128460392472, 983.67255991697, 983.67255991325, -0.1406404755613011,  4.261052077067339, 0.0769432976069932, 13.937370529114, -0.11218125708147, 47.000015855037, 121.99999999915, -7563197.789618446,  12103135.95085854,  15304774.94822007, -7562968.318865159,  12103279.34312415,  15304774.94822007, 0.0010862992743825, 983.67255991325, 0, 21.707812918456778, 983.67255991697311
0.26, -0.4345044913709484,  32.46518276147904, 0.6696499941208665,   1.92205451683737,  61.24420560131148,  1.880090537168217, -0.4314199718198052,  32.46518575939584, 0.6668318327334355, 0.5957006829, 101856.6977, 22.7101680111, 1040.96900115,  21.98986096822661, -0.04792343897486346,  5.674103368491359,  21.98986096822661, -0.04792343897486346,  5.674103368491359, -872.4213855493571, -567.7566704727391,  12.23725983070213,  22.37301637388879, -0.001280573066703471,  3.898700782068391, 983.63275351375, 983.63275351003, -0.1446360994089764,  4.583776825163523, 0.08276720467773362, 14.468585394829, -0.1209067598941, 47.000016466923, 121.999999999, -7563206.514327679,  12103130.27407349,  15304775.07152352, -7562968.217833664,  12103279.18151113,  15304775.07152352, 0.0011280800157049, 983.63275351003, 0, 21.674689238172054, 983.63275351375341
0.27, -0.4145951728676759,  32.87024797168144, 0.6869973865513119,  1.969883544556019,  47.41907036792288,  1.784989366321537, -0.4114946023322487,  32.87025081148643, 0.6841968941401732, 0.5966041583, 101933.9473, 22.727369969, 1040.96896743,  21.95226148426207, -0.05148946877947024,   5.88463340129266,  21.95226148426207, -0.05148946877947024,   5.88463340129266, -872.3892400107683, -567.8073715351945,  12.17349194897867,  22.37549396425668, -0.001593960165850328,  3.983793797528247, 983.59207756817, 983.59207756817, -0.1483897794623668,  4.911143077259211, 0.08873880488428237, 15.006191664446, -0.12980524267053, 47.000017078879, 121.99999999883, -7563215.238705501,  12103124.59676547,  15304775.19420827, -7562968.116475024,  12103279.01938143,  15304775.19420827, 0.0011698607570273, 983.59207756817, 0, 21.637641203745229, 983.59207756817341
0.28, -0.3942289107022328,  33.15178941694629, 0.7033910836550014,  2.016221828124004,  34.57577315714303,  1.689628770016838, -0.3911122262732479,   33.1517920764466,  0.700608535443078, 0.5974332756, 102004.7916, 22.7431432952, 1040.96890404,  21.91068258553301, -0.05511798689330923,  6.096680866726656,  21.91068258553301, -0.05511798689330923,  6.096680866726656, -872.3577478007863, -567.8570306403171,  12.10833490277157,  22.37609126389942, -0.001911532911424388,  4.069533516615342, 983.55053173751, 983.55053173751, -0.1518952367159013,  5.241889668720728, 0.09485300869927356, 15.549307298071, -0.13885640496673, 47.000017690855, 121.99999999865, -7563223.962758629,  12103118.91894526,  15304775.31626203, -7562968.014795961,  12103278.85674581,  15304775.31626203, 0.0012116414983497, 983.55053173751, 0, 21.596671005686943, 983.55053173750639
0.29, -0.3733752387289347,  33.28362922647165, 0.7188463186370129,  2.064392486606926,  20.31456437792389,  1.595342851571508, -0.3702424382267074,  33.28363168378701, 0.7160819274871677, 0.5981863172, 102069.0975, 22.7574582916, 1040.96881253,  21.86516937468948, -0.05880018007819866,  6.309739982620883,  21.86516937468948, -0.05880018007819866,  6.309739982620883, -872.3266759544562, -567.9060281832808,  12.04085636019163,  22.37476726249852, -0.002231597515481361,  4.155922624678841, 983.50811441615, 983.50811441615, -0.1551465230803789,  5.574834876475431, 0.1011048296357621, 16.096814579674, -0.14803963862989, 47.000018302803, 121.99999999845, -7563232.686493568,  12103113.24062325,  15304775.43767117, -7562967.912802978,  12103278.69361468,  15304775.43767117, 0.0012534222396721, 983.50811441615, 0, 21.551823092189863, 983.50811441615224
