3,0.060315,-0.40112,0.03576
3.01,0.060524,-0.40213,0.035992
3.02,0.060734,-0.40313,0.036226
3.03,0.060943,-0.40412,0.03646
3.04,0.061152,-0.40511,0.036696
3.05,0.061362,-0.40608,0.036934
3.06,0.061571,-0.40705,0.037172
3.07,0.06178,-0.40801,0.037412
3.08,0.06199,-0.40896,0.037653
3.09,0.062199,-0.40991,0.037896
3.1,0.062408,-0.41085,0.038139
3.11,0.062618,-0.41177,0.038385
3.12,0.062827,-0.41269,0.038631
3.13,0.063036,-0.41361,0.038879
3.14,0.063245,-0.41451,0.039128
3.15,0.063454,-0.4154,0.039379
3.16,0.063664,-0.41629,0.039631
3.17,0.063873,-0.41717,0.039885
3.18,0.064082,-0.41804,0.04014
3.19,0.06429,-0.4189,0.040396
3.2,0.064499,-0.41976,0.040654
3.21,0.064708,-0.4206,0.040914
3.22,0.064917,-0.42144,0.041175
3.23,0.065125,-0.42227,0.041438
3.24,0.065334,-0.42309,0.041702
3.25,0.065542,-0.4239,0.041968
3.26,0.06575,-0.4247,0.042235
3.27,0.065958,-0.4255,0.042504
3.28,0.066166,-0.42629,0.042774
3.29,0.066374,-0.42707,0.043046
3.3,0.066582,-0.42784,0.043319
3.31,0.06679,-0.4286,0.043594
3.32,0.066998,-0.42935,0.043871
3.33,0.067205,-0.4301,0.044149
3.34,0.067413,-0.43084,0.044428
3.35,0.06762,-0.43156,0.044709
3.36,0.067827,-0.43229,0.044992
3.37,0.068035,-0.433,0.045276
3.38,0.068242,-0.4337,0.045562
3.39,0.068449,-0.4344,0.04585
3.4,0.068655,-0.43508,0.046138
3.41,0.068862,-0.43576,0.046429
3.42,0.069069,-0.43643,0.046721
3.43,0.069275,-0.4371,0.047014
3.44,0.069482,-0.43775,0.047309
3.45,0.069688,-0.43839,0.047606
3.46,0.069894,-0.43903,0.047903
3.47,0.0701,-0.43966,0.048203
3.48,0.070306,-0.44028,0.048504
3.49,0.070511,-0.44089,0.048806
3.5,0.070716,-0.4415,0.049109
3.51,0.070921,-0.44209,0.049414
3.52,0.071125,-0.44268,0.04972
3.53,0.071329,-0.44326,0.050028
3.54,0.071532,-0.44383,0.050337
3.55,0.071735,-0.44439,0.050647
3.56,0.071937,-0.44495,0.050959
3.57,0.072139,-0.44549,0.051272
3.58,0.07234,-0.44603,0.051586
3.59,0.072541,-0.44656,0.051901
3.6,0.072741,-0.44708,0.052218
3.61,0.07294,-0.44759,0.052536
3.62,0.07314,-0.4481,0.052855
3.63,0.073338,-0.44859,0.053176
3.64,0.073536,-0.44908,0.053497
3.65,0.073734,-0.44956,0.05382
3.66,0.073931,-0.45004,0.054145
3.67,0.074127,-0.4505,0.05447
3.68,0.074323,-0.45096,0.054797
3.69,0.074518,-0.4514,0.055125
3.7,0.074713,-0.45184,0.055454
3.71,0.074908,-0.45228,0.055784
3.72,0.075101,-0.4527,0.056116
3.73,0.075294,-0.45312,0.056449
3.74,0.075487,-0.45352,0.056783
3.75,0.075679,-0.45392,0.057118
3.76,0.075871,-0.45432,0.057454
3.77,0.076062,-0.4547,0.057792
3.78,0.076252,-0.45508,0.058131
3.79,0.076442,-0.45544,0.05847
3.8,0.076631,-0.4558,0.058811
3.81,0.07682,-0.45616,0.059154
3.82,0.077008,-0.4565,0.059497
3.83,0.077196,-0.45684,0.059841
3.84,0.077383,-0.45717,0.060187
3.85,0.077569,-0.45749,0.060534
3.86,0.077755,-0.4578,0.060882
3.87,0.077941,-0.45811,0.061231
3.88,0.078125,-0.45841,0.061581
3.89,0.07831,-0.4587,0.061932
3.9,0.078493,-0.45898,0.062284
3.91,0.078676,-0.45926,0.062638
3.92,0.078859,-0.45952,0.062992
3.93,0.079041,-0.45979,0.063348
3.94,0.079222,-0.46004,0.063704
3.95,0.079403,-0.46028,0.064062
3.96,0.079583,-0.46052,0.064421
3.97,0.079762,-0.46075,0.064781
3.98,0.079941,-0.46098,0.065142
3.99,0.08012,-0.46119,0.065504
4,0.080298,-0.4614,0.065867
4.01,0.080475,-0.4616,0.066231
4.02,0.080651,-0.46179,0.066597
4.03,0.080827,-0.46198,0.066963
4.04,0.081003,-0.46216,0.06733
4.05,0.081178,-0.46233,0.067699
4.06,0.081352,-0.4625,0.068068
4.07,0.081526,-0.46266,0.068439
4.08,0.081699,-0.46281,0.06881
4.09,0.081871,-0.46295,0.069183
4.1,0.082043,-0.46309,0.069557
4.11,0.082214,-0.46322,0.069931
