Time, Aileron Command (norm), Elevator Command (norm), Rudder Command (norm), Flap Command (norm), Left Aileron Position (deg), Right Aileron Position (deg), Elevator Position (deg), Rudder Position (deg), Flap Position (deg), P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), P_{inertial} (deg/s), Q_{inertial} (deg/s), R_{inertial} (deg/s), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Rho (slugs/ft^3), Absolute Viscosity, Kinematic Viscosity, Temperature (R), P_{SL} (psf), P_{Ambient} (psf), Turbulence Magnitude (ft/sec), Turbulence X Direction (rad), Turbulence Y Direction (rad), Turbulence Z Direction (rad), Wind V_{North} (ft/s), Wind V_{East} (ft/s), Wind V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), Pitch Trim Sum, Elevator Control, elevator normalization, Roll Trim Sum, Left Aileron Control, left aileron normalization, Right Aileron Control, right aileron normalization, Rudder Command Sum, Rudder Control, rudder normalization, electric_1mw HP (engine 0), Fixed-Pitch 16-inch Two-Blade Propeller Torque (engine 0), Fixed-Pitch 16-inch Two-Blade Propeller PFactor Pitch (engine 0), Fixed-Pitch 16-inch Two-Blade Propeller PFactor Yaw (engine 0), Fixed-Pitch 16-inch Two-Blade Propeller Thrust (engine 0 in lbs), Fixed-Pitch 16-inch Two-Blade Propeller RPM (engine 0), throttle-cmd-norm
6.98, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.852663258922572,  5.448301585715927, -4.126890346336563, -0.1325114367902359, -0.7710366823417473, -1.178801224042264, -3.850527953413936,  5.449449285379211, -4.130293221491808, 6.198426497, 518249.9547, 74.2242239479, 1006.07960115,   74.1490974497579, -0.3945805035676457,  3.315278915453156,   74.1490974497579, -0.3945805035676457,  3.315278915453156,  772.7646744290247,  643.2733255421939,  35.07635182793779,  71.31546750433695, -12.18664729936484,  16.57785097391951, 0.002250194818, 3.699716113e-007, 0.000164417591, 511.9931228, 2116.22, 1976.97661, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1871.9525546357, 1871.9525546357, -10.99484564385594, -10.33468947101384,  350.1087665216065, 2.5600455344378, -0.30458929465414, 48.278983472235, -53.917576553204,  8208237.749697686, -11251489.03201113,  15620179.34217233,  8202493.379953362, -11255677.44495418,  15620179.34217233, 0.029246518925683, 1871.9525546357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.546541, 0, 0, 3.41575, 11410.7, 0.5
7, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.855310095340912,  5.432281517741554, -4.150604884998476, -0.1322690370883404, -0.790761577973322,  -1.18320631312862, -3.853169996381696,  5.433436879804984, -4.154002151311506, 6.194959673, 518106.6326, 74.2030957189, 1005.94802904,  74.12796860263462, -0.3966080908541372,  3.314571939506056,  74.12796860263462, -0.3966080908541372,  3.314571939506056,  772.7141456309657,  643.1240062350915,  35.15393119445515,  71.29896594363862, -12.31543300727122,  16.45864452147726, 0.002250217153, 3.699722844e-007, 0.0001644162582, 511.9943177, 2116.22, 1977.000847, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1871.6199004874, 1871.6199004874, -11.05339895027891, -10.24371175601184,  350.0050442071264, 2.5602289054707, -0.30624164267158, 48.278987376449, -53.917577550486,  8208253.205497556, -11251476.16505967,  15620180.04291038,  8202492.426790293, -11255676.54860936,  15620180.04291038, 0.029330080408328, 1871.6199004874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.546665, 0, 0, 3.41676, 11411.8, 0.5
7.02, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.857953228512662,   5.41587265622969, -4.174408994206154, -0.1320664614245446, -0.8102956131535448, -1.187660164384437, -3.855808386674503,  5.417035700932497,  -4.17780064335709, 6.191363465, 517957.8454, 74.1811894268, 1005.8159876,    74.106061998615, -0.3986533297169519,  3.313836954139664,    74.106061998615, -0.3986533297169519,  3.313836954139664,  772.6637196673897,  642.9738808305555,  35.23018282185543,  71.28103876891967,  -12.4446124168655,    16.339950997364, 0.002250239328, 3.699729527e-007, 0.000164414935, 511.995504, 2116.22, 1977.02491, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1871.2896380015, 1871.2896380052, -11.11208260291961, -10.15324810646659,  349.9008465854154, 2.5604176047358, -0.30791179547191, 48.278991279757, -53.917578558336,  8208268.660285757, -11251463.30108635,  15620180.74521321,  8202491.472634087, -11255675.65526332,  15620180.74521321, 0.029413641890973, 1871.2896380052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.546787, 0, 0, 3.41775, 11412.9, 0.5
7.04, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.860593531120807,  5.399076965186239, -4.198303272337205, -0.1319063063097445, -0.8297005410255306, -1.192150170801806, -3.858443997579056,  5.400247712814685, -4.201689296406504, 6.187639892, 517803.6728, 74.1585164976, 1005.68348298,  74.08338905190399, -0.4007160274459505,  3.313074459039029,  74.08338905190399, -0.4007160274459505,  3.313074459039029,    772.61339001822,    642.82296743998,  35.30509936465393,  71.26169479490207, -12.57418003865299,  16.22178844749638, 0.002250261343, 3.699736162e-007, 0.0001644136212, 511.9966817, 2116.22, 1977.048801, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1870.9617569968, 1870.9617569968, -11.17089718699422, -10.06330763055817,  349.7961739760549, 2.5606116345866, -0.30959962481798, 48.278995182081, -53.917579576786,   8208284.11406441, -11251450.44010748,  15620181.44905435,  8202490.517486844, -11255674.76493237,  15620181.44905435, 0.029497203373617, 1870.9617569968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.546905, 0, 0, 3.41873, 11413.9, 0.5
7.06, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.863231863132868,  5.381897695253903, -4.222288041794322, -0.1317889060732035, -0.8489540608835987, -1.196663034009039, -3.861077689662942,  5.383076166141495, -4.225668433263229, 6.183790982, 517644.1948, 74.1350883843, 1005.55052131,  74.05996121297768, -0.4027959835756469,  3.312284751786116,  74.05996121297768, -0.4027959835756469,  3.312284751786116,  772.5631501612352,  642.6712840625852,    35.378673817355,  71.24094300795962, -12.70413044892464,   16.1041745712849, 0.0022502832, 3.699742749e-007, 0.000164412317, 511.997851, 2116.22, 1977.072519, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1870.6362469494, 1870.6362469494, -11.22984327592935, -9.973899409606201,  349.6910267074061, 2.560810840297, -0.31130499627235, 48.278999083345, -53.917580605868,  8208299.566835507,   -11251437.582139,  15620182.15440717,  8202489.561350534, -11255673.87763244,  15620182.15440717, 0.029580764856262, 1870.6362469494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.54702, 0, 0, 3.4197, 11414.9, 0.5
7.08, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.865869018867917,  5.364340745212133, -4.246363446152559, -0.1317121012740221, -0.8679604752794923, -1.201188444444219, -3.863710257838932,  5.365526959739575, -4.249738197901817, 6.179818768, 517479.4917, 74.1109165651, 1005.41710862,  74.03578996480619,  -0.40489299858565,  3.311467961475383,  74.03578996480619,  -0.40489299858565,  3.311467961475383,  772.5129935687123,  642.5188486023933,  35.45089947799209,   71.2187925637636, -12.83445829936989,   15.9871266972657, 0.002250304899, 3.699749289e-007, 0.0001644110222, 511.9990118, 2116.22, 1977.096066, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1870.3130969778, 1870.3130969778, -11.28892142971137, -9.885032453109275,  349.5854051131871, 2.5610149358898, -0.3130277758795, 48.27900298347, -53.917581645615,  8208315.018600909, -11251424.72719648,   15620182.8612449,  8202488.604226998, -11255672.99337911,   15620182.8612449, 0.029664326338907, 1870.3130969778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.547133, 0, 0, 3.42066, 11415.8, 0.5
7.1, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.868505693689785,  5.346414966736123, -4.270529585076403, -0.1316718473460198, -0.8865894643350384, -1.205721535117913, -3.866342398054262,  5.347608945331031, -4.273898690382375, 6.175725287, 517309.6437, 74.086012541, 1005.28325093,  74.01088681658065, -0.4070068807538618,  3.310624147199921,  74.01088681658065, -0.4070068807538618,  3.310624147199921,  772.4629137044794,   642.365678884394,  35.52176991440806,  71.19525277830634, -12.96515831986937,  15.87066179450317, 0.002250326441, 3.699755781e-007, 0.0001644097368, 512.0001642, 2116.22, 1977.119443, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1869.9922958463, 1869.9922958501, -11.34813219108809, -9.796715632958073,  349.4793095218079, 2.5612235802002, -0.31476783543109, 48.279006882382, -53.917582696056,  8208330.469362347, -11251411.87529516,  15620183.56954063,  8202487.646117944,  -11255672.1121876,  15620183.56954063, 0.029747887821552, 1869.9922958501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.547243, 0, 0, 3.4216, 11416.8, 0.5
7.12, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.871142480441855,  5.328131320593202, -4.294786635642629, -0.1316634182811356, -0.904727292584153, -1.210263234878832, -3.868974703721868,   5.32933308372967,    -4.298150088171, 6.171512582, 517134.7315, 74.0603878346, 1005.14895417,    73.985263296456, -0.4091374492893358,  3.309753421714998,    73.985263296456, -0.4091374492893358,  3.309753421714998,  772.4129040232346,  642.2117926617543,  35.59127894508019,  71.17033311384418, -13.09622531408776,  15.75479651401397, 0.002250347827, 3.699762226e-007, 0.0001644084608, 512.0013083, 2116.22, 1977.14265, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1869.6738319844, 1869.6738319844, -11.40747608108244, -9.708957622686405,  349.3727402432335, 2.561436472571, -0.3165250548639, 48.279010780004, -53.917583757224,  8208345.919121419, -11251399.02644988,  15620184.27926733,  8202486.687024952, -11255671.23407276,  15620184.27926733, 0.029831449304197, 1869.6738319844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.54735, 0, 0, 3.42254, 11417.7, 0.5
7.14, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.873779894352205,  5.309501238577386, -4.319134915926646, -0.1316827407128193, -0.9223203506683715, -1.214818474496171, -3.871607690623701,  5.310710806775538,  -4.32249270972472, 6.167182702, 516954.8355, 74.034053988, 1005.01422426,  73.95893094517993, -0.4112845332819752,  3.308856051847673,  73.95893094517993, -0.4112845332819752,  3.308856051847673,  772.3629579730787,  642.0572076096095,  35.65942064032804,   71.1440431631968, -13.22765415027648,  15.63954724302864, 0.002250369057, 3.699768623e-007, 0.0001644071941, 512.002444, 2116.22, 1977.165688, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1869.3576934822, 1869.3576934822, -11.46695359544733, -9.621766865035127,  349.2656975589826, 2.5616534307368, -0.3182993214277, 48.279014676262, -53.917584829148,  8208361.367879597, -11251386.18067517,  15620184.99039782,  8202485.726949468,  -11255670.3590491,  15620184.99039782, 0.029915010786841, 1869.3576934822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.547455, 0, 0, 3.42346, 11418.5, 0.5
7.16, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.876418414562581,  5.290534843076038, -4.343574870645146, -0.1317273576436629, -0.9393944138929385, -1.219393022249428, -3.874241838440317,  5.291752236901592,  -4.34692700013429, 6.162737696, 516770.0366, 74.0070225604, 1004.87906706,  73.93190131211229, -0.4134479675517966,  3.307932497434745,  73.93190131211229, -0.4134479675517966,  3.307932497434745,  772.3130690009571,  641.9019413063199,  35.72618934169202,  71.11639263632495, -13.35943975150375,  15.52493015041867, 0.002250390132, 3.699774975e-007, 0.0001644059366, 512.0035714, 2116.22, 1977.188558, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1869.0438681059, 1869.0438681059, -11.52656520323276, -9.535151579588298,  349.1581817195045, 2.5618744212577, -0.32009052645428, 48.27901857108, -53.917585911858,  8208376.815638216, -11251373.33798516,  15620185.70290481,  8202484.765892812, -11255669.48713077,  15620185.70290481, 0.029998572269486, 1869.0438681059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.547557, 0, 0, 3.42437, 11419.4, 0.5
7.18, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.879058524695138,  5.271239714142483, -4.368106989630395, -0.131796677452042, -0.9560428126290251, -1.223990227952483, -3.876877631320347,  5.272464954206383, -4.371453449599989, 6.158179619, 516580.4158, 73.9793051257, 1004.74348834,  73.90418595419257, -0.4156275875416942,  3.306983375294816,  73.90418595419257, -0.4156275875416942,  3.306983375294816,  772.2632305595955,  641.7460112079791,  35.79157969030722,  71.08739135205646, -13.49157708964194,  15.41096120563843, 0.002250411053, 3.699781279e-007, 0.0001644046884, 512.0046905, 2116.22, 1977.211261, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1868.7323432826, 1868.7323432826, -11.58631134774578, -9.449119806490266,  349.0501929501596, 2.5620995319347, -0.32189856138177, 48.279022464385, -53.917587005383,  8208392.262398486, -11251360.49839368,  15620186.41676091,   8202483.80385617, -11255668.61833157,  15620186.41676091, 0.030082133752131, 1868.7323432826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.547657, 0, 0, 3.42527, 11420.2, 0.5
7.2, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.881700736140808,   5.25162066450817, -4.392731695743549, -0.1318914513431408, -0.972388893757796,  -1.22860894803572, -3.879515581172661,  5.252853771466229, -4.396072481347217, 6.153510527, 516386.0539, 73.9509132696, 1004.60749382,  73.87579643727825, -0.4178232256070782,  3.306009364021094,  73.87579643727825, -0.4178232256070782,  3.306009364021094,  772.2134361139787,  641.5894346245162,  35.85558665187707,  71.05704923572493, -13.62406118587272,  15.29765616427518, 0.002250431821, 3.699787538e-007, 0.0001644034493, 512.0058015, 2116.22, 1977.233798, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1868.4231061228, 1868.4231061265, -11.64619244922088, -9.363679468461665,   348.941731463596, 2.5623288982943, -0.32372331485464, 48.279026356102, -53.917588109754,  8208407.708161482, -11251347.66191415,   15620187.1319386,  8202482.840840595, -11255667.75266494,   15620187.1319386, 0.030165695234776, 1868.4231061265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.547754, 0, 0, 3.42615, 11421, 0.5
7.22, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.884345585189368,  5.231680582082307,   -4.4174492497309, -0.1320127194541205, -0.9885379280129911, -1.233243428101404, -3.882156224799815,   5.23292157663478, -4.420784356484795, 6.148732479, 516187.032, 73.9218585861, 1004.47108913,  73.84674433839945, -0.4200347103342299,  3.305011087792462,  73.84674433839945, -0.4200347103342299,  3.305011087792462,  772.1636791456456,  641.4322287050111,   35.9182055275061,  71.02537632119645, -13.75688711783507,  15.18503052643686, 0.002250452436, 3.69979375e-007, 0.0001644022193, 512.0069043, 2116.22, 1977.25617, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1868.1161434166, 1868.1161434166, -11.70620890785914,  -9.27883842677625,  348.8327974737962, 2.5625626136383, -0.32556467216511, 48.279030246159, -53.917589224997,  8208423.152928148, -11251334.82855969,  15620187.84841026,  8202481.876847013, -11255666.89014398,  15620187.84841026, 0.030249256717421, 1868.1161434166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.547849, 0, 0, 3.42703, 11421.7, 0.5
7.24, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.886993605876823,  5.211421986548124, -4.442259711641555, -0.1321606668390873, -1.004537278242712, -1.237885135779923, -3.884800096747124,  5.212670889439127, -4.445589135423723, 6.143847535, 515983.4313, 73.8921526757, 1004.33427984,  73.81704124717575, -0.4222618692058511,  3.303989024454008,  73.81704124717575, -0.4222618692058511,  3.303989024454008,  772.1139531539616,  641.2744104361714,  35.97943194539421,  70.99238275416481, -13.89005003092443,  15.07309948456932, 0.0022504729, 3.699799917e-007, 0.0001644009984, 512.0079989, 2116.22, 1977.278377, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1867.8114416562, 1867.8114416599, -11.76636110578145, -9.194604509866307,  348.7233912064317, 2.5628006577103, -0.32742251728789, 48.279034134484, -53.917590351143,  8208438.596699301, -11251321.99834306,  15620188.56614819,  8202480.911876218, -11255666.03078145,  15620188.56614819, 0.030332818200065, 1867.8114416599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.547942, 0, 0, 3.4279, 11422.5, 0.5
7.26, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.889645290016266,  5.190848681515259, -4.467162975394368, -0.1323338492141076, -1.020359937678397,  -1.24252577958391,  -3.88744768933299,  5.192105513531969, -4.470486712443706, 6.138857753, 515775.3328, 73.8618071423, 1004.19707142,  73.78669876503022, -0.4245045335144706,  3.302943472536811,  73.78669876503022, -0.4245045335144706,  3.302943472536811,   772.064251654708,  641.1159966528044,  36.03926183588747,  70.95807879328669, -14.02354514963188,  14.96187788096852, 0.002250493213, 3.699806038e-007, 0.0001643997865, 512.0090855, 2116.22, 1977.30042, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1867.5089870207, 1867.5089870207,  -11.8266494069026, -9.110985504368385,  348.6135129016344, 2.5630428709335, -0.32929673666194, 48.279038021003, -53.917591488218,  8208454.039475624, -11251309.17127667,  15620189.28512456,  8202479.945928875, -11255665.17458976,  15620189.28512456, 0.03041637968271, 1867.5089870207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548032, 0, 0, 3.42876, 11423.2, 0.5
7.28, -0, -0, 0, 0, 0, 0, 0, 0, 0,  -3.89230105090636,   5.16996686420526, -4.492158864146171, -0.1325290957870969, -1.035917123744199, -1.247160306643343, -3.890099416354907,  5.171231646176907, -4.495476911059725, 6.133765195, 515562.8177, 73.830833592, 1004.05946928,  73.75572850174358, -0.4267625435018854,   3.30187458823357,  73.75572850174358, -0.4267625435018854,   3.30187458823357,  772.0145681773508,  640.9570040545501,  36.09769139868136,  70.92247480675513, -14.15736778485403,  14.85138019099345, 0.002250513377, 3.699812115e-007, 0.0001643985836, 512.0101642, 2116.22, 1977.322302, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1867.208765395, 1867.208765395, -11.88707415456905, -9.027989113170134,  348.5031628082425, 2.5632889828951, -0.33118722315565, 48.279041905647, -53.91759263625,  8208469.481257672,  -11251296.3473726,   15620190.0053115,  8202478.979005517, -11255664.32158099,   15620190.0053115, 0.030499941165355, 1867.208765395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548121, 0, 0, 3.42961, 11423.9, 0.5
7.3, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.894961205544139,  5.148785281379694, -4.517247250698748, -0.1327421211590577, -1.051094265336378, -1.251788710187691, -3.892755595298883,  5.150058034176402, -4.520559604426686, 6.12857192, 515345.9672, 73.7992436315, 1003.92147878,  73.72414206993844, -0.429035751575805,  3.300782476121821,  73.72414206993844, -0.429035751575805,  3.300782476121821,  771.9648962628114,  640.7974492208948,  36.15471707369279,  70.88558126379853, -14.29151333470906,   14.7416205376653, 0.002250533392, 3.699818146e-007, 0.0001643973895, 512.0112348, 2116.22, 1977.344022, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1866.9107623808, 1866.9107623808, -11.94763566768095, -8.945622897592584,  348.3923411718498, 2.5635386826469, -0.33309387854873, 48.279045788343, -53.917593795266,  8208484.922045871, -11251283.52664259,  15620190.72668103,  8202478.011106551, -11255663.47176686,  15620190.72668103, 0.030583502648, 1866.9107623808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548207, 0, 0, 3.43045, 11424.5, 0.5
7.32, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.897625982950116,  5.127314398617623, -4.542428158081888, -0.1329686059125961, -1.065795883996171, -1.256415963637888, -3.895416455661646,  5.128595143149183, -4.545734815920384, 6.123279987, 515124.8624, 73.7670488667, 1003.78310522,  73.69195107888442, -0.4313240221877752,   3.29966729722512,  73.69195107888442, -0.4313240221877752,   3.29966729722512,  771.9152294633101,  640.6373486173643,  36.21033552532553,   70.8474087225878, -14.42597727894568,  14.63261273112653, 0.002250553259, 3.699824133e-007, 0.0001643962042, 512.0122975, 2116.22, 1977.365582, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1866.6149632856, 1866.6149632856, -12.00833423659465, -8.863894226457679,  348.2810482212918, 2.5637917026522, -0.33501661342837, 48.279049669022, -53.917594965293,  8208500.361840515, -11251270.70909806,  15620191.44920512,  8202477.042232252,  -11255662.6251588,  15620191.44920512, 0.030667064130645, 1866.6149632856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548291, 0, 0, 3.43128, 11425.2, 0.5
7.34, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.900295556072339,  5.105564929921635, -4.567701803849634, -0.1332053257178009,  -1.07998187451734,  -1.26105013599598, -3.898082170853395,  5.106853687136328, -4.571002763432639, 6.117891455, 514899.5846, 73.7342609011, 1003.64435383,  73.65916712925002, -0.4336272282134903,  3.298529352397868,  73.65916712925002, -0.4336272282134903,  3.298529352397868,  771.8655613449986,  640.4767185893983,  36.26454364438352,  70.80796781735036,  -14.5607551694822,  14.52437031708918, 0.00225057298, 3.699830075e-007, 0.0001643950278, 512.0133524, 2116.22, 1977.386982, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1866.3213531449, 1866.3213531487, -12.06917012016783, -8.782810251496336,  348.1692841586749, 2.5640478837657, -0.33695534436972, 48.279053547615, -53.917596146357,  8208515.800641772, -11251257.89475008,  15620192.17285564,  8202476.072382765, -11255661.78176787,  15620192.17285564, 0.03075062561329, 1866.3213531487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548374, 0, 0, 3.4321, 11425.8, 0.5
7.36, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.902970085895646,  5.083546309853641, -4.593068573740414, -0.1334509012226588, -1.093681513588995, -1.265699438046376, -3.900752902307819,  5.084843100737157, -4.596363833031699, 6.112408381, 514670.2147, 73.7008913343, 1003.50522979,  73.62580181003038, -0.4359452449918404,  3.297369109728031,  73.62580181003038, -0.4359452449918404,  3.297369109728031,  771.8158854929899,  640.3155753452688,  36.31733856496379,  70.76726924766187, -14.69584262104728,  14.41690661545097, 0.002250592554, 3.699835974e-007, 0.00016439386, 512.0143994, 2116.22, 1977.408224, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1866.0299167149, 1866.0299167149, -12.13014354485133, -8.702377917881885,  348.0570491565494, 2.5643071968405, -0.33890998929161, 48.279057424051, -53.917597338484,  8208531.238449681, -11251245.08360941,  15620192.89760443,   8202475.10155811, -11255660.94160482,  15620192.89760443, 0.030834187095934, 1866.0299167149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548454, 0, 0, 3.43292, 11426.4, 0.5
7.38, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.905649762024176,  5.061265695017852, -4.618528937350137, -0.1337058940312939, -1.106980485645312, -1.270369337602906, -3.903428840067155,   5.06257054059233, -4.621818494636776, 6.106832818, 514436.834, 73.6669517592, 1003.36573819,  73.59186669802489, -0.4382779440095401,  3.296187167068574,  73.59186669802489, -0.4382779440095401,  3.296187167068574,   771.766195517466,  640.1539349336313,  36.36871768798871,   70.7253237719128, -14.83123530573614,  14.31023473463692, 0.002250611984, 3.699841829e-007, 0.000164392701, 512.0154388, 2116.22, 1977.429309, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1865.7406384833, 1865.7406384833, -12.19125470594819,  -8.62260400495151,  347.9443433629763, 2.564569713916, -0.34088046252682, 48.279061298263, -53.917598541701,  8208546.675264149, -11251232.27568647,  15620193.62342326,  8202474.129758176, -11255660.10468008,  15620193.62342326, 0.030917748578579, 1865.7406384833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548533, 0, 0, 3.43373, 11427, 0.5
7.4, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.908334825795511,  5.038727861012712, -4.644083339804958, -0.1339722309569748, -1.119986711663516, -1.275060821780672, -3.906110225899627,  5.040040782335846, -4.647367193692845, 6.101166818, 514199.5235, 73.63245376, 1003.22588407,  73.55737335926187, -0.4406251882927439,  3.294984165951046,  73.55737335926187, -0.4406251882927439,  3.294984165951046,  771.7164850591483,  639.9918132232608,  36.41867870075407,  70.68214220525927, -14.96692895368411,  14.20436755702825, 0.00225063127, 3.69984764e-007, 0.0001643915505, 512.0164704, 2116.22, 1977.450239, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1865.4535026737, 1865.4535026737, -12.25250377035776, -8.543495180768336,   347.831166912163, 2.5648355414767, -0.34286667120851, 48.279065170182, -53.917599756031,   8208562.11108496, -11251219.47099136,  15620194.35028382,  8202473.156982726, -11255659.27100375,  15620194.35028382, 0.031001310061224, 1865.4535026737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548609, 0, 0, 3.43453, 11427.5, 0.5
7.42, -0, -0, 0, 0, 0, 0, 0, 0, 0, -3.911025568984094,  5.015936006861467, -4.669732111140803, -0.1342521934963953, -1.132788712241779, -1.279770414084728, -3.908797352005688,   5.01725702502561, -4.673010260551926, 6.09541243, 513958.3641, 73.5974089096, 1003.08567234,    73.522333351058, -0.4429868308543714,  3.293760691269444,    73.522333351058, -0.4429868308543714,  3.293760691269444,  771.6667477926883,  639.8292258915375,  36.46721958373274,  70.63773542066062,  -15.1029193596194,  14.09931770212081, 0.002250650413, 3.699853409e-007, 0.0001643904085, 512.0174943, 2116.22, 1977.471013, 0,                  0,                  0,                  0,                  0,                  0,                  0, 1865.1684932522, 1865.1684932522, -12.31389087961184, -8.465058049383693,  347.7175199362524, 2.5651047424446, -0.34486851402554, 48.279069039742, -53.9176009815,  8208577.545911766, -11251206.66953388,  15620195.07815778,  8202472.183231394,  -11255658.4405856,  15620195.07815778, 0.031084871543869, 1865.1684932522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, -0.548684, 0, 0, 3.43532, 11428.1, 0.5
