TIME,Roll (deg),Pitch (deg),Yaw (deg),,Adjusted time,Pitch with first 40sec neglected
364.942723,37.4134392,18.60185941,-160.8104739,,73.564888,4.037768259
364.961889,37.94447694,18.65540944,-159.967061,,73.579841,4.17110234
364.980752,38.59941965,18.60043267,-159.0379065,,73.600274,4.352277044
364.999862,39.27572683,18.53432745,-158.0870084,,73.61946,4.498491203
365.019443,39.95247987,18.42458669,-157.2318682,,73.640063,4.65428341
365.040345,40.67370706,18.30438216,-156.3277211,,73.662111,4.759856342
365.062139,41.36000539,18.11952978,-155.505847,,73.680361,4.845446153
365.080838,41.94679889,17.95907843,-154.8044454,,73.700618,4.923461148
365.099497,42.39459141,17.78142987,-154.0768113,,73.719764,4.99638903
365.119483,42.86536148,17.59001786,-153.2956434,,73.740037,5.029671426
365.142645,43.20663991,17.48137445,-152.3775114,,73.764909,5.067859665
365.162042,43.48435127,17.3948742,-151.6081144,,73.779861,5.034734545
365.180611,43.57903695,17.30631382,-150.7325471,,73.800249,4.981703708
365.199807,43.66585278,17.21439118,-149.8184275,,73.819461,4.864564184
365.219846,43.60333798,17.14333798,-148.8605377,,73.840207,4.735511458
365.240069,43.53283772,17.07283772,-147.893677,,73.86209,4.583248465
365.262073,43.43573843,16.96526493,-146.8440662,,73.880271,4.456178423
365.280571,43.35345196,16.87383551,-145.9617723,,73.900883,4.308649402
365.299499,43.32230535,16.76845293,-144.9554468,,73.919454,4.175588679
365.319592,43.29164929,16.6560474,-143.8824848,,73.940013,4.062386124
365.340333,43.36772458,16.52045904,-142.8488844,,73.96481,3.927470239
365.364798,43.46444542,16.35925763,-141.6345005,,73.979763,3.954991984
365.381019,43.5684395,16.14456105,-140.6060446,,74.000222,4.007709288
365.39981,43.69328942,15.88400468,-139.3901148,,74.019687,4.158333583
365.419535,43.69531211,15.62622965,-138.3918693,,74.040211,4.322222389
365.440027,43.6901791,15.35931316,-137.3704004,,74.06227,4.568338357
365.462041,43.61699572,15.00583694,-136.3074851,,74.080095,4.769826677
365.480628,43.55328706,14.70549614,-135.4110133,,74.100526,5.049785895
365.499441,43.37745371,14.32674466,-134.5111096,,74.119491,5.311753511
365.519834,43.18036979,13.91183113,-133.5360628,,74.139933,5.60642626
365.542694,42.89369055,13.57275582,-132.4818587,,74.164548,5.96169874
365.562286,42.64521877,13.2874734,-131.5799982,,74.179821,6.276322679
365.580482,42.3042743,12.95803736,-130.6163979,,74.200483,6.713496488
365.599698,41.93600265,12.60532648,-129.5893868,,74.219447,6.996654531
365.619647,41.72998583,12.37623406,-128.4569286,,74.239892,7.296464907
365.64,41.52765465,12.14861148,-127.2985825,,74.261989,7.622418036
365.662031,41.45221841,11.92622728,-125.9981932,,74.279878,7.886366569
365.680756,41.39252176,11.73795326,-124.8915093,,74.300651,8.221319337
365.699561,41.28769265,11.55793763,-123.7519311,,74.319394,8.524734539
365.719363,41.17523066,11.36879702,-122.5506326,,74.340166,8.78521142
365.742555,40.99892388,11.20966038,-121.260938,,74.364866,9.090659102
365.762068,40.84903352,11.07793855,-120.1799105,,74.379758,9.285916903
365.780646,40.80350539,11.01525808,-119.0199213,,74.400205,9.555797825
365.80007,40.76277034,10.9541555,-117.7978697,,74.419487,9.800753631
365.819791,40.78324524,10.88956238,-116.6222335,,74.439944,10.06003777
365.840002,40.80877836,10.82317626,-115.4221767,,74.461991,10.38251376
365.862194,40.90451536,10.82,-114.0677989,,74.480085,10.64847605
365.880596,40.98645985,10.82,-112.9433384,,74.500846,10.91050158
365.899441,41.0961249,10.79231524,-111.8335107,,74.519548,11.1450153
365.919543,41.21431453,10.76148317,-110.6516144,,74.540543,11.4144536
365.942565,41.28150307,10.6677454,-109.4672034,,74.564657,11.72434725
365.962088,41.33594534,10.58608199,-108.4690951,,74.579702,11.97192409
365.981014,41.33061755,10.43926324,-107.4189848,,74.60021,12.31591045
365.99989,41.32048115,10.28721727,-106.3647994,,74.619637,12.60115879
366.019509,41.301461,10.1038795,-105.4526962,,74.639996,12.89816862
366.040101,41.28107137,9.910177984,-104.5045782,,74.662275,13.2226665
366.06219,41.28,9.681437277,-103.4191887,,74.68001,13.48096445
366.080659,41.28,9.489280618,-102.5087321,,74.700523,13.75987184
366.099485,41.41294972,9.278283187,-101.566203,,74.719533,14.01709165
366.119659,41.56250518,9.051371456,-100.5554143,,74.740002,14.25366762
366.142503,41.75469499,8.845044177,-99.47867639,,74.76472,14.53696848
366.16204,41.9199671,8.670590281,-98.56049799,,74.779684,14.76552032
366.180529,42.03663692,8.511635584,-97.56357291,,74.800346,15.08757723
366.19972,42.15490943,8.347082529,-96.51968947,,74.819624,15.35380284
366.219571,42.23062689,8.236413899,-95.52365093,,74.840264,15.63725561
366.240058,42.30668119,8.124867594,-94.49945304,,74.862373,15.9428347
366.262082,42.30481409,8.042211314,-93.36571807,,74.880008,16.18664471
366.280764,42.30022899,7.973434777,-92.40284655,,74.900278,16.46943105
366.299582,42.1436264,7.868817085,-91.43491499,,74.919477,16.73739659
366.319505,41.969434,7.756104354,-90.4102538,,74.940051,16.97392557
366.342651,41.7240661,7.642291047,-89.33408912,,74.964783,17.25546322
366.362163,41.51544952,7.54705304,-88.43159562,,74.979734,17.43669464
366.380624,41.26186026,7.489624287,-87.37556385,,75.000469,17.6894673
366.399905,40.99202175,7.432543062,-86.25469616,,75.019689,17.87554057
366.419538,40.72190912,7.392459508,-85.19116639,,75.040028,18.0700448
366.439999,40.44062662,7.351545691,-84.08649333,,75.062337,18.27618948
366.462141,40.08484105,7.329081276,-82.89422983,,75.080205,18.44101521
366.480768,39.78397176,7.310846773,-81.8913322,,75.100382,18.60550168
366.499501,39.51487953,7.209774101,-80.8470564,,75.119644,18.76148113
366.519479,39.22963234,7.097712705,-79.73153614,,75.140235,18.8735819
366.542695,39.05670114,6.952031023,-78.53567797,,75.164741,19.00349532
366.562346,38.91877357,6.827896214,-77.52880675,,75.179565,19.1029524
366.580783,38.7347354,6.700082117,-76.46390657,,75.20006,19.24306121
366.600079,38.53796426,6.565449227,-75.34023976,,75.219513,19.35177284
366.619642,38.19878893,6.518015498,-74.3151213,,75.239992,19.46481145
366.63997,37.84031494,6.472575133,-73.25484611,,75.262053,19.58579207
366.662067,37.2635745,6.449199047,-72.16511248,,75.280099,19.68472601
366.68057,36.77202324,6.430823299,-71.25551296,,75.300631,19.75919036
366.69947,36.32891558,6.411490795,-70.2892994,,75.319673,19.82651397
366.719451,35.86332497,6.391025273,-69.26602334,,75.340167,19.82141033
366.742793,35.50339878,6.488391127,-68.13245728,,75.364726,19.81059663
366.762168,35.21148486,6.573719809,-67.19384177,,75.379717,19.74400182
366.780786,34.94973339,6.797164051,-66.08052402,,75.400296,19.64439956
366.799754,34.68464631,7.036761987,-64.9284148,,75.4195,19.4783181
366.819511,34.4755005,7.300070792,-63.80890522,,75.439951,19.29758257
366.839877,34.26377475,7.572289604,-62.6595369,,75.46224,19.07780663
366.862234,33.93316697,7.813341318,-61.4628591,,75.480314,18.8988517
366.88061,33.6563448,8.008478256,-60.48263634,,75.500403,18.63678708
366.899691,33.31673792,8.204721189,-59.45497343,,75.519558,18.38410183
366.919509,32.96074726,8.408144422,-58.38700145,,75.539931,18.11923246
366.942752,32.53813771,8.610626983,-57.27888731,,75.564637,17.79829055
366.962077,32.1865446,8.777408332,-56.36384369,,75.579733,17.46828921
366.980537,31.81541307,8.941618247,-55.38964468,,75.600289,17.00017649
366.999714,31.42672162,9.112642488,-54.36868179,,75.619691,16.59041405
367.019735,31.07130517,9.350500649,-53.44038983,,75.639987,16.163376
367.040221,30.70984954,9.596491288,-52.49658902,,75.661923,15.69138771
367.062184,30.335284,9.917768293,-51.44320862,,75.680215,15.29734132
367.080419,30.02487771,10.1870914,-50.56676733,,75.700561,14.91603473
367.099525,29.76237783,10.46163852,-49.69779506,,75.719404,14.56507022
367.119375,29.49278041,10.74649617,-48.79744142,,75.74034,14.22400433
367.139936,29.28615202,11.0744645,-47.98367549,,75.764672,13.83151803
367.164671,29.04176722,11.47091095,-47.01156708,,75.779675,13.58823328
367.180598,28.83893217,11.8509059,-46.20048837,,75.800345,13.25288191
367.199789,28.59010056,12.32092117,-45.20516191,,75.819425,12.99207291
367.21988,28.37871352,12.7617431,-44.33085854,,75.840219,12.71014161
367.239971,28.16930762,13.20049831,-43.46331983,,75.862027,12.41451953
367.262193,27.98688777,13.65540348,-42.53821524,,75.880031,12.17046491
367.280666,27.83695566,14.03250547,-41.77038106,,75.900648,11.94637786
367.299547,27.76559571,14.38582236,-40.98490975,,75.919634,11.74200245
367.31961,27.69390556,14.75963527,-40.1502316,,75.940082,11.56983998
367.342695,27.61790015,15.08899937,-39.34771122,,75.965276,11.36112579
367.362186,27.55399972,15.36285835,-38.67675672,,75.979865,11.24319588
367.380722,27.49945977,15.63270113,-37.98233131,,76.000496,11.07684559
367.399958,27.44331564,15.91342178,-37.25756163,,76.019562,10.95048699
367.419509,27.36568229,16.16224285,-36.63879741,,76.040036,10.81616689
367.439952,27.28318014,16.42006205,-35.99940579,,76.062147,10.66239343
367.461943,27.17084818,16.70547839,-35.3406396,,76.080375,10.53530578
367.480638,27.07460741,16.94837178,-34.78152652,,76.10047,10.43650395
367.499477,26.95122607,17.14272912,-34.21570876,,76.119533,10.3443184
367.519833,26.81648676,17.35002037,-33.60419959,,76.139815,10.27195499
367.54283,26.64625157,17.56980268,-33.01699158,,76.164749,10.18445
367.562379,26.50085855,17.75608748,-32.52174661,,76.179817,10.06990826
367.580668,26.30783346,17.94761237,-32.01112668,,76.200278,9.906677304
367.599838,26.10032663,18.14993153,-31.47160891,,76.219547,9.79845391
367.61965,25.88404488,18.30042395,-30.96731825,,76.240038,9.68556432
367.640182,25.65980739,18.45331315,-30.44749498,,76.262272,9.616237138
367.661996,25.39165658,18.59950545,-29.9132397,,76.280272,9.562160078
367.680715,25.16044935,18.72435735,-29.45544938,,76.300536,9.510191131
367.699492,24.91063153,18.845081,-28.96522921,,76.319438,9.462020897
367.719506,24.64345622,18.97353067,-28.44115456,,76.340135,9.390560377
367.742643,24.21585131,19.09389089,-27.88154323,,76.364676,9.304943526
367.762101,23.85169092,19.194035,-27.41268673,,76.379939,9.213758954
367.780365,23.32282642,19.25939871,-26.94155394,,76.400335,9.086720648
367.799861,22.74475825,19.32710038,-26.43639526,,76.419575,8.951747585
367.819868,22.1090044,19.4057824,-25.90796487,,76.440088,8.80688542
367.840198,21.4611043,19.4861421,-25.37055937,,76.462081,8.646730537
367.862297,20.69447621,19.50553923,-24.8060662,,76.479965,8.516315128
367.880727,20.05272536,19.51909735,-24.33605148,,76.500614,8.365968317
367.899421,19.34321673,19.49278436,-23.86930938,,76.519453,8.2288095
367.919452,18.57855562,19.4615737,-23.36993886,,76.540339,8.094501507
367.942649,17.84826943,19.42902699,-22.81821849,,76.564759,7.938744584
367.962072,17.24271289,19.40191252,-22.35727247,,76.579737,7.829567933
367.980904,16.64421258,19.32527228,-21.83902949,,76.600463,7.676591154
367.999969,16.03740425,19.2436846,-21.3087096,,76.619629,7.545712666
368.019727,15.55255971,19.16926181,-20.76601295,,76.639888,7.40791717
368.040033,15.0610117,19.09324923,-20.20858738,,76.662263,7.283321998
368.061838,14.78323032,19.02323988,-19.64554334,,76.680224,7.184521678
368.080674,14.55222713,18.96317905,-19.16043664,,76.700783,7.089587723
368.09955,14.51705644,18.91870159,-18.68506586,,76.719537,7.003678424
368.119571,14.49136411,18.87245541,-18.18149632,,76.740194,6.926723692
368.142597,14.69988323,18.88535731,-17.66332577,,76.764845,6.835742819
368.162282,14.88799739,18.89912176,-17.22286335,,76.779892,6.799088357
368.180698,15.15528117,18.9,-16.83736604,,76.800323,6.75227524
368.199663,15.43741446,18.9,-16.44237943,,76.819518,6.694815947
368.219702,15.70129175,18.89525865,-16.19243334,,76.840079,6.632479978
368.240074,15.96802001,18.89022604,-15.94583551,,76.862186,6.475368682
368.26219,16.3712875,18.91608583,-15.72607301,,76.880054,6.345585583
368.280691,16.71274356,18.93884957,-15.54396311,,76.900457,6.250390223
368.299656,17.22095253,18.97705302,-15.38191596,,76.919317,6.16431299
368.319622,17.76462187,19.01808467,-15.21266041,,76.939885,6.091462999
368.342482,18.33287369,19.09682175,-15.15866662,,76.964846,6.004282034
368.362072,18.81786528,19.16545263,-15.11748809,,76.979717,5.942029909
368.380459,19.2533235,19.24791477,-15.15142545,,77.000511,5.853687654
368.399699,19.70741351,19.3356367,-15.19270636,,77.019638,5.785135121
368.419817,20.06335902,19.39238499,-15.24714466,,77.039976,5.71288462
368.440197,20.41792594,19.44810265,-15.30286232,,77.062196,5.656466617
368.462148,20.60296602,19.57055208,-15.35193222,,77.080012,5.611915479
368.480595,20.75306736,19.67516816,-15.39286895,,77.100542,5.595108125
368.499456,20.67712379,19.78129314,-15.42238508,,77.119676,5.580690946
368.519542,20.58468937,19.89426855,-15.45319655,,77.140102,5.601457797
368.54267,20.27614223,19.95150132,-15.48051033,,77.164748,5.628565741
368.562236,20.0072345,19.9970789,-15.50329912,,77.179828,5.735318119
368.580589,19.57404379,20.04570947,-15.4590502,,77.200478,5.893188266
368.600007,19.10167478,20.09761816,-15.40714152,,77.219719,6.072374835
368.619661,18.55874033,20.10469603,-15.26857471,,77.239964,6.262550777
368.639965,17.99466975,20.10977775,-15.12120492,,77.262265,6.397546144
368.661817,17.32874093,20.12034289,-14.88204469,,77.279926,6.502278916
368.680523,16.75655089,20.12957176,-14.67439508,,77.300456,6.558952366
368.699499,16.15837708,20.13921972,-14.38816794,,77.319434,6.60726826
368.71971,15.52036786,20.1495102,-14.0794538,,77.339993,6.639849877
368.742739,14.92005864,20.11919236,-13.66426034,,77.364747,6.677769608
368.762353,14.41347279,20.09180934,-13.30828109,,77.379718,6.68
368.780566,13.90891451,20.06255813,-12.87770522,,77.400315,6.68
368.799784,13.37375338,20.03138369,-12.41528444,,77.419619,6.675412051
368.819611,12.8967317,19.96389837,-11.94621292,,77.440302,6.670217015
368.84008,12.40774946,19.89258846,-11.46232425,,77.462234,6.659357715
368.862027,11.88030084,19.79732743,-10.90416965,,77.48001,6.65037835
368.880696,11.4315377,19.71573413,-10.42820874,,77.500476,6.610213893
368.899754,10.9112565,19.65005976,-9.892183805,,77.519436,6.571955304
368.919629,10.36387809,19.58292845,-9.32931356,,77.540287,6.50887298
368.942702,9.780396273,19.49785633,-8.729754009,,77.564602,6.434116743
368.961971,9.294806603,19.42657712,-8.230799485,,77.579714,6.391195165
368.980788,8.803639678,19.32336529,-7.646366295,,77.600422,6.332851266
368.999961,8.301376256,19.21462785,-7.040543404,,77.619547,6.306978317
369.019536,8.024604931,19.12177261,-6.485395348,,77.640004,6.280977402
369.040271,7.74230754,19.0242517,-5.900269847,,77.662039,6.353834784
369.062224,7.714529619,18.86529619,-5.292041999,,77.680329,6.417337004
369.08065,7.700987065,18.72987065,-4.781939104,,77.700494,6.587717424
369.099575,7.859538007,18.60148605,-4.270703881,,77.719512,6.752149324
369.119579,8.041053096,18.46664627,-3.731344761,,77.74012,6.966138821
369.139993,8.268263283,18.33160983,-3.33242819,,77.764874,7.22516219
369.164646,8.545226672,18.16869019,-2.859961233,,77.779796,7.499416808
369.180666,8.746423488,18.04136687,-2.533939954,,77.80039,7.895035123
369.199865,8.989819921,17.88647823,-2.141186619,,77.819412,8.229548082
369.219734,9.094512467,17.73350568,-1.883752882,,77.840076,8.59150289
369.240008,9.195013136,17.57772964,-1.627476175,,77.862164,8.96794669
369.262152,9.147693754,17.30323815,-1.431687813,,77.879977,9.271108747
369.280547,9.102175097,17.07109299,-1.272372511,,77.900771,9.61562034
369.299493,8.933535012,16.83342266,-1.149158987,,77.919583,9.926815718
369.319515,8.749057125,16.58232775,-1.021049343,,77.94001,10.20822175
369.342595,8.5035365,16.31811497,-0.901668434,,77.964903,10.54835643
369.362202,8.293718885,16.0946136,-0.801320879,,77.979757,10.84389846
369.380519,8.02432205,15.80605934,-0.689749086,,78.000391,11.26979302
369.399831,7.734468655,15.49550213,-0.570702156,,78.019727,11.5815352
369.419453,7.442054771,15.22058445,-0.462846422,,78.040065,11.9045315
369.440049,7.135239467,14.9342235,-0.350347477,,78.062117,12.21689564
369.462016,6.816523405,14.58566138,-0.247029922,,78.079998,12.46875972
369.480685,6.546011346,14.28763962,-0.159915869,,78.100582,12.71344847
369.499852,6.278401176,13.94385338,-0.075552636,,78.11962,12.93807155
369.519515,6.004500851,13.5887974,0.010675244,,78.140194,13.11787471
369.542694,5.835268161,13.32758679,0.113237159,,78.16466,13.32782323
369.562143,5.699330879,13.11461838,0.19933077,,78.17994,13.44237366
369.580632,5.676284481,12.89883905,0.305820802,,78.2004,13.59348578
369.599733,5.661012233,12.67484609,0.417817284,,78.219471,13.67828772
369.619681,5.674009048,12.55726698,0.523303666,,78.240008,13.76668152
369.640204,5.689398605,12.44441023,0.631030564,,78.262108,13.84936274
369.662211,5.606814593,12.35681459,0.713226646,,78.280222,13.91676283
369.680676,5.534377973,12.28437797,0.781135978,,78.300513,14.00933988
369.699638,5.308098075,12.21990156,0.845338765,,78.31943,14.09636127
369.719457,5.061663342,12.15315882,0.912081505,,78.339913,14.17712775
369.742617,4.593770618,12.09297133,0.993006699,,78.364657,14.27404269
369.762061,4.194575041,12.04307188,1.0610514,,78.379825,14.33819285
369.780622,3.60420101,11.96579685,1.13016808,,78.400391,14.42588936
369.799783,2.979847493,11.88391443,1.201815205,,78.419544,14.48986556
369.819727,2.317369988,11.82806769,1.285499358,,78.440006,14.55721226
369.839975,1.644178245,11.77280568,1.370904281,,78.462065,14.62329893
369.86206,0.902533906,11.70237456,1.479279458,,78.480289,14.67768135
369.880482,0.283597668,11.64321154,1.570299494,,78.500413,14.71900015
369.899532,-0.322049277,11.56157389,1.67211964,,78.519655,14.75778864
369.919482,-0.954314267,11.4748924,1.779196775,,78.542571,14.82209752
369.940048,-1.423482719,11.38925322,1.908485414,,78.561863,14.87700313
369.964788,-1.975147454,11.28649214,2.06533127,,78.579707,14.93691419
369.980788,-2.286434477,11.2716232,2.213457566,,78.60039,15.00702057
369.999964,-2.65360962,11.26049668,2.397045137,,78.619664,15.05589227
370.019449,-2.842780438,11.25066052,2.56401154,,78.639948,15.10649727
370.039959,-3.033006793,11.24037801,2.738814137,,78.662323,15.1733039
370.062121,-3.140066916,11.23473332,2.9085074,,78.680351,15.22772395
370.080553,-3.226223184,11.23019878,3.049078154,,78.700527,15.23493571
370.099496,-3.271341185,11.23,3.160890023,,78.71945,15.2397446
370.119568,-3.317098024,11.23,3.277824167,,78.740225,15.24
370.14023,-3.384146761,11.2214471,3.340834187,,78.764629,15.24
370.165029,-3.46619202,11.21050773,3.411940078,,78.780036,15.22826845
370.180573,-3.628872364,11.15564893,3.452867992,,78.800315,15.21077549
370.199799,-3.841092198,11.08304741,3.503130584,,78.819306,15.1781711
370.219772,-4.012048094,11.01327431,3.495708086,,78.840055,15.1416678
370.240075,-4.183709497,10.94259021,3.485610357,,78.862172,15.11361395
370.2622,-4.247793586,10.89271434,3.427446741,,78.880315,15.09099965
370.28067,-4.297718639,10.85186657,3.377521688,,78.900419,15.09
370.29952,-4.156477939,10.85925949,3.34283212,,78.919577,15.09
370.319412,-3.997922966,10.86948884,3.307029384,,78.940009,15.11571935
370.342613,-3.644570381,10.91640099,3.222749672,,78.964903,15.14842226
370.362183,-3.340159265,10.95729204,3.15005448,,78.979698,15.16162211
370.380558,-2.908446812,10.99200969,3.040065624,,79.000229,15.17917498
370.399864,-2.443229538,11.02819326,2.921176764,,79.019574,15.13384577
370.419684,-1.980084386,11.08147949,2.75144196,,79.039907,15.08278733
370.440202,-1.50139386,11.13749646,2.573206126,,79.062262,15.0214078
370.462174,-0.974019127,11.12451079,2.332902171,,79.080043,14.97236906
370.480773,-0.527059343,11.11082835,2.127665535,,79.100453,14.90060166
370.499485,-0.065946999,11.09172408,1.909636274,,79.119201,14.83405365
370.519471,0.427342167,11.07095401,1.675972985,,79.139959,14.77460924
370.542395,0.9341011,11.08030002,1.4334898,,79.165101,14.70361441
370.561993,1.365229581,11.08947297,1.227098506,,79.17978,14.62643231
370.580668,1.782156425,11.12734823,0.986482413,,79.200151,14.5145846
370.599872,2.211296089,11.16821868,0.736150942,,79.219549,14.41697803
370.619707,2.605083909,11.26377098,0.528321275,,79.240029,14.31434968
370.639981,3.005360316,11.36384008,0.318176161,,79.262421,14.22975045
370.661944,3.395053737,11.45740723,0.079009842,,79.280148,14.16365754
370.680622,3.724210082,11.53621932,-0.124974372,,79.300431,14.06194564
370.69962,4.032222108,11.6605996,-0.278551504,,79.319443,13.96536449
370.719609,4.354906216,11.79377082,-0.437332573,,79.342767,13.81525826
370.742723,4.645897057,11.87287847,-0.554077375,,79.362258,13.68856698
370.762063,4.886478196,11.9364282,-0.649401977,,79.379688,13.55249802
370.780649,5.062889628,11.9818859,-0.780417386,,79.400456,13.38815088
370.799848,5.241603723,12.02784096,-0.918282545,,79.419512,13.25159009
370.819506,5.376347147,12.08615429,-1.023029676,,79.440008,13.1055849
370.839995,5.514368404,12.14749707,-1.130379543,,79.462307,12.97714871
370.861999,5.66076548,12.23863012,-1.218176253,,79.480207,12.87493918
370.880515,5.783895375,12.31615635,-1.291142117,,79.50049,12.79643025
370.89976,5.986807548,12.40434609,-1.350990401,,79.519482,12.7244745
370.919618,6.200055994,12.49573828,-1.411918529,,79.540252,12.65908622
370.942796,6.529912812,12.54127907,-1.404439905,,79.564558,12.58350451
370.962359,6.811166377,12.57756986,-1.395367209,,79.579791,12.5482735
370.980583,7.070771917,12.61180006,-1.353873876,,79.600345,12.50204448
371.000002,7.347202675,12.64830979,-1.306932804,,79.619734,12.41617992
371.019513,7.485813429,12.68727805,-1.276801133,,79.640213,12.32329293
371.040032,7.624517801,12.72837564,-1.245977939,,79.662391,12.19153529
371.062097,7.818028408,12.89191335,-1.145522458,,79.679916,12.08658732
371.080533,7.981126729,13.03235913,-1.059442788,,79.700249,11.9530624
371.099652,8.115431326,13.10503847,-0.957201975,,79.719529,11.82581459
371.119515,8.252958509,13.17634886,-0.850236389,,79.742591,11.73780629
371.139979,8.376170848,13.25744723,-0.737194073,,79.762056,11.66567697
371.164648,8.52353644,13.35569096,-0.600744451,,79.779828,11.59531599
371.180549,8.738532495,13.43660377,-0.462830952,,79.800498,11.51298725
371.199717,9.008263979,13.53568881,-0.292184503,,79.819528,11.43181352
371.219758,9.214129668,13.51159078,-0.142713574,,79.840297,11.34298118
371.240105,9.419781585,13.48149538,0.007763438,,79.862194,11.29743613
371.262004,9.580273381,13.48518184,0.196604753,,79.880056,11.26157406
371.280484,9.713223022,13.48976631,0.357061215,,79.900387,11.16105039
371.299545,9.872318686,13.47615285,0.549869037,,79.919529,11.06415095
371.319626,10.04113107,13.46080627,0.754490104,,79.939941,10.99569365
371.34024,10.27919014,13.48594605,0.964160071,,79.964648,10.91459847
371.364628,10.56496595,13.51829803,1.212191908,,79.979705,10.84805398
371.380642,10.73241155,13.5665702,1.424222077,,80.000516,10.75365162
371.399717,10.9297675,13.6268734,1.681881224,,80.019655,10.68565405
371.419939,11.08440635,13.70220317,1.940731117,,80.040046,10.61408874
371.439913,11.23437631,13.77718816,2.195680061,,80.062165,10.54713014
371.462004,11.42289261,13.83225503,2.482191994,,80.080394,10.4924363
371.480641,11.58260443,13.87788698,2.724041316,,80.100559,10.42089625
371.499483,11.69165459,13.86151735,2.984756133,,80.119501,10.35326005
371.519564,11.80519404,13.84087381,3.263443874,,80.139966,10.27783987
371.540239,11.70152678,13.87905036,3.531237132,,80.165316,10.18428119
371.564769,11.56730997,13.92736841,3.84798879,,80.179891,10.13367615
371.580579,11.32215354,14.00510941,4.148986976,,80.200333,10.06308711
371.599757,11.00700781,14.10462911,4.524950305,,80.219592,10.02284645
371.620054,10.60638079,14.17713336,4.928859536,,80.239989,9.981582035
371.640061,10.20792427,14.24686325,5.327316057,,80.262164,9.948280038
371.662101,9.667895777,14.30221042,5.82035517,,80.280144,9.92162062
371.680667,9.209362806,14.34806372,6.237620174,,80.300551,9.895489848
371.699621,8.690633636,14.40086139,6.680626489,,80.319632,9.871275381
371.719564,8.142539889,14.45668575,7.147521163,,80.339958,9.861477659
371.742598,7.570924834,14.46,7.642438804,,80.36473,9.850550924
371.762112,7.089482601,14.46,8.05968874,,80.379736,9.830574148
371.780458,6.70860193,14.46,8.505993279,,80.400294,9.801544805
371.799577,6.316882515,14.46,8.975025737,,80.419591,9.735491204
371.820026,6.09340588,14.51284966,9.466082739,,80.440051,9.662983926
371.840465,5.878242711,14.5678914,9.956454615,,80.462206,9.575357427
371.862276,5.828385118,14.56479814,10.44860961,,80.480032,9.504563145
371.880636,5.792050267,14.56025628,10.86191854,,80.500594,9.426276014
371.899476,5.890463732,14.47323587,11.25512952,,80.519621,9.354017925
371.919443,6.003132759,14.3759308,11.66995639,,80.540195,9.259544451
371.942726,6.243047784,14.23535017,12.08883214,,80.564681,9.146053236
371.962146,6.448150113,14.1168466,12.43522718,,80.579655,9.026970457
371.980529,6.688537761,14.03229716,12.74776866,,80.600315,8.856119539
371.999977,6.94603167,13.94474923,13.07736087,,80.619424,8.715265195
372.019761,7.116319743,13.91631519,13.34629931,,80.639801,8.565801907
372.039842,7.28392382,13.89092063,13.61548161,,80.662138,8.391160741
372.061999,7.253177701,13.88473967,13.87247576,,80.680218,8.24948183
372.080514,7.221362643,13.88019466,14.08609115,,80.70079,8.10660866
372.099528,7.061410506,13.86134241,14.31446698,,80.719681,7.976462198
372.119552,6.887128302,13.84083862,14.5553865,,80.73988,7.864840577
372.139957,6.750770652,13.86153822,14.78923786,,80.764837,7.72858266
372.164644,6.587884666,13.88868589,15.07157357,,80.779921,7.634716548
372.180651,6.592851317,13.86429737,15.30799649,,80.80047,7.505017787
372.19973,6.609404807,13.83119039,15.59492364,,80.819506,7.440117929
372.219775,6.724893049,13.74861742,15.79194153,,80.839999,7.372842929
372.240006,6.8449613,13.66356908,15.98705244,,80.862129,7.343640759
372.262053,7.137066036,13.49819914,16.14138304,,80.880198,7.321242097
372.280594,7.388150638,13.35667873,16.26920792,,80.900758,7.304995013
372.299576,7.802851115,13.22034677,16.37711072,,80.919471,7.290638314
372.319544,8.247106434,13.07736804,16.48945115,,80.942378,7.264233723
372.342677,8.753507319,12.8642522,16.54667728,,80.961977,7.241357471
372.362122,9.178851139,12.68325483,16.59192662,,80.979602,7.209727841
372.380653,9.691203118,12.62875402,16.61815476,,81.000369,7.171539169
372.399716,10.2274266,12.58279201,16.64368921,,81.019711,7.17
372.419652,10.70838758,12.57528013,16.65939993,,81.040228,7.17
372.43988,11.19139877,12.5701958,16.67465292,,81.062232,7.164666482
372.462073,11.64419128,12.70078051,16.68570277,,81.080037,7.160191515
372.480718,12.02223818,12.81465005,16.69481233,,81.100662,7.154968208
372.499553,12.19152174,12.89805666,16.63095837,,81.119545,7.150184674
372.519518,12.3599683,12.98483215,16.5594962,,81.140067,7.154281697
372.542584,12.22596068,13.00028852,16.43692232,,81.165291,7.159738248
372.561989,12.09819715,13.00941449,16.3319737,,81.179728,7.163795845
372.580431,11.69987883,13.00541034,16.21967813,,81.200603,7.169786489
372.59975,11.26161921,13.00025434,16.10109023,,81.219525,7.188429096
372.619806,10.81193756,12.9904875,16.01914034,,81.240006,7.209193005
372.64017,10.35561846,12.98034708,15.93801694,,81.261988,7.225857389
372.662218,9.860834268,12.88104186,15.91961536,,81.2801,7.239413937
372.680619,9.447873347,12.79575645,15.90614924,,81.300405,7.244919859
372.699602,8.978280987,12.56453925,15.90063909,,81.319485,7.249728327
372.719448,8.484151257,12.3123272,15.8954919,,81.342834,7.296996249
372.742642,7.905100107,11.92660942,15.89524033,,81.36212,7.337693552
